Country,Admin1,Facility name,Facility type,Ownership,Latitude,Longitude,LL source
South Sudan,Western Equatoria,Bazumburu Primary Health Care Unit,Primary Health Care Unit,MoH,4.6519,28.5444,GPS
South Sudan,Western Equatoria,Bazungua Primary Health Care Centre,Primary Health Care Centre,MoH,4.592,28.4517,GPS
South Sudan,Western Equatoria,Bekenye Primary Health Care Unit,Primary Health Care Unit,MoH,5.5309,30.7823,GPS
South Sudan,Western Equatoria,Bereangburu Primary Health Care Centre,Primary Health Care Centre,MoH,4.5136,28.2878,Geonames
South Sudan,Western Equatoria,Betha Saida Ecs Clin Primary Health Care Centre,Primary Health Care Centre,MoH,4.9114,29.4515,GPS
South Sudan,Western Equatoria,Bingo Primary Health Care Unit,Primary Health Care Unit,MoH,4.6643,29.761,Geonames
South Sudan,Western Equatoria,Birisi Primary Health Care Unit,Primary Health Care Unit,MoH,4.4263,28.4039,GPS
South Sudan,Western Equatoria,Bitit Primary Health Care Unit,Primary Health Care Unit,MoH,5.5699,30.4374,GPS
South Sudan,Western Equatoria,Bodo Primary Health Care Unit,Primary Health Care Unit,MoH,4.6334,28.517,GPS
South Sudan,Western Equatoria,Bogori Primary Health Care Unit,Primary Health Care Unit,MoH,5.7405,29.8475,GPS
South Sudan,Western Equatoria,Bongolo Primary Health Care Centre,Primary Health Care Centre,MoH,4.8278,30.3009,GPS
South Sudan,Western Equatoria,Buagyi Primary Health Care Unit,Primary Health Care Unit,MoH,5.1431,30.6384,GPS
South Sudan,Western Equatoria,Burezigbo Primary Health Care Unit,Primary Health Care Unit,MoH,4.8181,28.7421,GPS
South Sudan,Western Equatoria,C.R.C Primary Health Care Centre,Primary Health Care Centre,MoH,5.0679,27.4743,Geonames
South Sudan,Western Equatoria,Chochoro Primary Health Care Unit,Primary Health Care Unit,MoH,4.9998,29.456,GPS
South Sudan,Western Equatoria,Cmmb Nzara Primary Health Care Centre,Primary Health Care Centre,FBO/NGO,4.6416,28.2485,GPS
South Sudan,Western Equatoria,Dari Primary Health Care Unit,Primary Health Care Unit,MoH,5.8211,30.3567,GPS
South Sudan,Western Equatoria,Diabio Primary Health Care Unit,Primary Health Care Unit,MoH,4.9717,28.0251,GPS
South Sudan,Western Equatoria,Diatoro Primary Health Care Unit,Primary Health Care Unit,MoH,4.5451,28.3581,GPS
South Sudan,Western Equatoria,Diayanga Primary Health Care Unit,Primary Health Care Unit,MoH,6.4902,27.8438,GPS
South Sudan,Western Equatoria,Diko Primary Health Care Unit,Primary Health Care Unit,MoH,4.8727,30.4655,Geonames
South Sudan,Western Equatoria,Dingiapai Primary Health Care Centre,Primary Health Care Centre,MoH,4.5985,28.1873,Geonames
South Sudan,Western Equatoria,Dingimo Primary Health Care Unit,Primary Health Care Unit,MoH,5.7824,27.2221,Geonames
South Sudan,Western Equatoria,Domeri Primary Health Care Unit,Primary Health Care Unit,MoH,5.9658,30.0407,GPS
South Sudan,Western Equatoria,Don Basico Primary Health Care Unit,Primary Health Care Unit,MoH,4.9109,29.4461,Geonames
South Sudan,Western Equatoria,Doroh Primary Health Care Unit,Primary Health Care Unit,MoH,5.2005,30.5583,GPS
South Sudan,Western Equatoria,Dorrolilli Primary Health Care Unit,Primary Health Care Unit,MoH,4.6567,29.8678,GPS
South Sudan,Western Equatoria,Dosoh Primary Health Care Unit,Primary Health Care Unit,MoH,5.4489,30.4623,GPS
South Sudan,Western Equatoria,Duatuka Primary Health Care Unit,Primary Health Care Unit,MoH,5.8522,28.6699,Geonames
South Sudan,Western Equatoria,Duma Primary Health Care Unit,Primary Health Care Unit,MoH,5.8206,27.5753,GPS
South Sudan,Western Equatoria,Ecs Primary Health Care Unit,Primary Health Care Unit,MoH,5.0689,27.4686,GPS
South Sudan,Western Equatoria,Embe Primary Health Care Unit,Primary Health Care Unit,MoH,4.7535,29.5212,GPS
South Sudan,Western Equatoria,Eyira/Bar-Naam Primary Health Care Unit,Primary Health Care Unit,MoH,4.9911,29.6711,GPS
South Sudan,Western Equatoria,Ezo Primary Health Care Centre,Primary Health Care Centre,MoH,5.0771,27.4658,GPS
South Sudan,Western Equatoria,Gabat Primary Health Care Centre,Primary Health Care Centre,MoH,5.1506,30.7057,GPS
South Sudan,Western Equatoria,Gagura Primary Health Care Centre,Primary Health Care Centre,MoH,4.4469,28.4872,GPS
South Sudan,Western Equatoria,Gamunakpa Primary Health Care Unit,Primary Health Care Unit,MoH,5.5715,27.497,Geonames
South Sudan,Western Equatoria,Gangura Primary Health Care Centre,Primary Health Care Centre,MoH,4.4469,28.4872,GPS
South Sudan,Western Equatoria,Garia Primary Health Care Unit,Primary Health Care Unit,MoH,5.0335,30.328,GPS
South Sudan,Western Equatoria,Gira Primary Health Care Unit,Primary Health Care Unit,MoH,5.8969,29.8953,GPS
South Sudan,Western Equatoria,Gogribalau Primary Health Care Unit,Primary Health Care Unit,MoH,5.2271,30.2616,Geonames
South Sudan,Western Equatoria,Gullui Primary Health Care Unit,Primary Health Care Unit,MoH,5.3668,30.1593,GPS
South Sudan,Western Equatoria,Gulu Primary Health Care Unit,Primary Health Care Unit,MoH,5.3694,30.1589,Geonames
South Sudan,Western Equatoria,Ibba Primary Health Care Centre,Primary Health Care Centre,MoH,4.7914,29.1335,GPS
South Sudan,Western Equatoria,Ideas Primary Health Care Unit,Primary Health Care Unit,MoH,4.5642,28.4256,GPS
South Sudan,Western Equatoria,Iggi Primary Health Care Unit,Primary Health Care Unit,MoH,4.5855,28.99,Geonames
South Sudan,Western Equatoria,Ikpiro Primary Health Care Unit,Primary Health Care Unit,MoH,4.571,28.4104,Geonames
South Sudan,Western Equatoria,Jangiri Primary Health Care Centre,Primary Health Care Centre,MoH,5.1815,27.956,GPS
South Sudan,Western Equatoria,Karika Primary Health Care Unit,Primary Health Care Unit,MoH,5.13,30.0383,GPS
South Sudan,Western Equatoria,Kasia Primary Health Care Unit,Primary Health Care Unit,MoH,4.6722,28.6263,GPS
South Sudan,Western Equatoria,Kediba Primary Health Care Centre,Primary Health Care Centre,MoH,5.5126,30.7255,GPS
South Sudan,Western Equatoria,Kesiko Primary Health Care Unit,Primary Health Care Unit,MoH,5.7214,30.6008,GPS
South Sudan,Western Equatoria,Kidi Primary Health Care Unit,Primary Health Care Unit,MoH,4.4849,28.4456,GPS
South Sudan,Western Equatoria,Kosi Primary Health Care Unit,Primary Health Care Unit,MoH,5.512,29.7106,GPS
South Sudan,Western Equatoria,Kotobi Primary Health Care Centre,Primary Health Care Centre,MoH,5.2428,30.201,GPS
South Sudan,Western Equatoria,Kpasua Primary Health Care Unit,Primary Health Care Unit,MoH,4.744,28.1948,GPS
South Sudan,Western Equatoria,Kporolo Primary Health Care Unit,Primary Health Care Unit,MoH,4.9782,30.6455,Geonames
South Sudan,Western Equatoria,Kulu Primary Health Care Unit,Primary Health Care Unit,MoH,6.2298,29.9367,GPS
South Sudan,Western Equatoria,Kulundu Primary Health Care Unit,Primary Health Care Unit,MoH,5.6506,30.3525,GPS
South Sudan,Western Equatoria,Kuro Primary Health Care Unit,Primary Health Care Unit,MoH,6.2423,27.734,GPS
South Sudan,Western Equatoria,Kwanga Primary Health Care Unit,Primary Health Care Unit,MoH,4.8605,29.4731,GPS
South Sudan,Western Equatoria,Lakamadi Primary Health Care Centre,Primary Health Care Centre,MoH,5.6678,30.4884,GPS
South Sudan,Western Equatoria,Lali Primary Health Care Unit,Primary Health Care Unit,MoH,6.2115,30.0817,GPS
South Sudan,Western Equatoria,Langua Primary Health Care Unit,Primary Health Care Unit,MoH,5.1066,29.9803,GPS
South Sudan,Western Equatoria,Lanyi Primary Health Care Centre,Primary Health Care Centre,MoH,5.2481,30.5087,GPS
South Sudan,Western Equatoria,Ledingwa Primary Health Care Unit,Primary Health Care Unit,MoH,4.9491,30.3342,GPS
South Sudan,Western Equatoria,Lesi Primary Health Care Unit,Primary Health Care Unit,MoH,5.8823,30.3009,GPS
South Sudan,Western Equatoria,Leyibolo Kombi Primary Health Care Unit,Primary Health Care Unit,MoH,6.1876,30.0423,Geonames
South Sudan,Western Equatoria,Li Rangu Primary Health Care Centre,Primary Health Care Centre,MoH,4.7277,28.3596,GPS
South Sudan,Western Equatoria,Lojoh Primary Health Care Unit,Primary Health Care Unit,MoH,5.1572,30.4467,GPS
South Sudan,Western Equatoria,Lokoya Primary Health Care Unit,Primary Health Care Unit,MoH,4.8982,30.5291,Geonames
South Sudan,Western Equatoria,Longbua Primary Health Care Unit,Primary Health Care Unit,MoH,5.0262,29.7151,GPS
South Sudan,Western Equatoria,Lui County Hospital,County Hospital,MoH,5.3428,30.4487,GPS
South Sudan,Western Equatoria,Mabaiku Primary Health Care Unit,Primary Health Care Unit,MoH,5.5658,27.4326,GPS
South Sudan,Western Equatoria,Mabarindi Primary Health Care Unit,Primary Health Care Unit,MoH,4.931,29.5131,Geonames
South Sudan,Western Equatoria,Mabema Primary Health Care Unit,Primary Health Care Unit,MoH,4.8635,28.4347,GPS
South Sudan,Western Equatoria,Mabenge Primary Health Care Unit,Primary Health Care Unit,MoH,5.6475,27.4956,Geonames
South Sudan,Western Equatoria,Mabia Primary Health Care Unit,Primary Health Care Unit,MoH,5.562,27.5242,GPS
South Sudan,Western Equatoria,Mabilindi Primary Health Care Unit,Primary Health Care Unit,MoH,4.9314,29.5128,GPS
South Sudan,Western Equatoria,Madakurungbgu Primary Health Care Unit,Primary Health Care Unit,MoH,5.5761,27.456,Geonames
South Sudan,Western Equatoria,Madede Primary Health Care Unit,Primary Health Care Unit,MoH,4.7985,28.9976,GPS
South Sudan,Western Equatoria,Madoro Primary Health Care Unit,Primary Health Care Unit,MoH,5.0705,27.5349,GPS
South Sudan,Western Equatoria,Magbuka Primary Health Care Unit,Primary Health Care Unit,MoH,4.7486,28.807,GPS
South Sudan,Western Equatoria,Magyiri Primary Health Care Centre,Primary Health Care Centre,MoH,5.532,30.8576,GPS
South Sudan,Western Equatoria,Makpandu Primary Health Care Centre,Primary Health Care Centre,MoH,4.751,28.7015,Geonames
South Sudan,Western Equatoria,Maltesar County Hospital,County Hospital,MoH,4.9163,29.4631,GPS
South Sudan,Western Equatoria,Mambe T Primary Health Care Unit,Primary Health Care Unit,MoH,4.8682,29.8242,GPS
South Sudan,Western Equatoria,Mandi Primary Health Care Unit,Primary Health Care Unit,MoH,5.1637,30.1047,GPS
South Sudan,Western Equatoria,Mangbangua Primary Health Care Unit,Primary Health Care Unit,MoH,5.0533,27.497,Geonames
South Sudan,Western Equatoria,Mangbondo Primary Health Care Unit,Primary Health Care Unit,MoH,4.5504,28.4001,GPS
South Sudan,Western Equatoria,Mangburu Primary Health Care Unit,Primary Health Care Unit,MoH,5.66,27.5047,GPS
South Sudan,Western Equatoria,Mangogo Primary Health Care Unit,Primary Health Care Unit,MoH,5.4676,27.6601,Geonames
South Sudan,Western Equatoria,Manikakara Primary Health Care Unit,Primary Health Care Unit,MoH,4.8482,29.255,GPS
South Sudan,Western Equatoria,Marangu Primary Health Care Unit,Primary Health Care Unit,MoH,4.9624,27.9248,Geonames
South Sudan,Western Equatoria,Mariagba Primary Health Care Unit,Primary Health Care Unit,MoH,5.0306,27.6146,GPS
South Sudan,Western Equatoria,Maridi County Hospital,County Hospital,MoH,4.916,29.4642,GPS
South Sudan,Western Equatoria,Maridi Primary Health Care Unit,Primary Health Care Unit,MoH,4.8979,29.4466,Geonames
South Sudan,Western Equatoria,Maruko Primary Health Care Unit,Primary Health Care Unit,MoH,4.7983,29.0535,GPS
South Sudan,Western Equatoria,Masiya Primary Health Care Unit,Primary Health Care Unit,MoH,4.5771,28.3844,GPS
South Sudan,Western Equatoria,Masumbu Primary Health Care Unit,Primary Health Care Unit,MoH,4.5105,28.3854,GPS
South Sudan,Western Equatoria,Matar Primary Health Care Unit,Primary Health Care Unit,MoH,4.9097,29.4571,GPS
South Sudan,Western Equatoria,Matoto Primary Health Care Unit,Primary Health Care Unit,MoH,5.6261,27.4062,GPS
South Sudan,Western Equatoria,Mazingbi Primary Health Care Unit,Primary Health Care Unit,MoH,5.311,28.3851,GPS
South Sudan,Western Equatoria,Mbara Primary Health Care Unit,Primary Health Care Unit,MoH,5.67,30.0981,GPS
South Sudan,Western Equatoria,Mbirangburu Primary Health Care Unit,Primary Health Care Unit,MoH,5.66,27.5047,GPS
South Sudan,Western Equatoria,Mboroko Primary Health Care Unit,Primary Health Care Unit,MoH,4.8592,29.4337,GPS
South Sudan,Western Equatoria,MEKKE I Primary Health Care Unit,Primary Health Care Unit,MoH,4.8861,29.4953,GPS
South Sudan,Western Equatoria,Mekke Ii Primary Health Care Centre,Primary Health Care Centre,MoH,4.8861,29.4953,GPS
South Sudan,Western Equatoria,Mideh Primary Health Care Centre,Primary Health Care Centre,MoH,5.057,30.7338,GPS
South Sudan,Western Equatoria,Miden Primary Health Care Centre,Primary Health Care Centre,MoH,5.0634,30.7369,Geonames
South Sudan,Western Equatoria,Minga Primary Health Care Centre,Primary Health Care Centre,MoH,5.301,30.8659,Geonames
South Sudan,Western Equatoria,Moba Primary Health Care Unit,Primary Health Care Unit,MoH,4.7982,30.3692,Geonames
South Sudan,Western Equatoria,Moku Primary Health Care Unit,Primary Health Care Unit,MoH,4.9072,29.4971,GPS
South Sudan,Western Equatoria,Momboi Primary Health Care Unit,Primary Health Care Unit,MoH,4.7537,28.4405,GPS
South Sudan,Western Equatoria,Mopai Primary Health Care Centre,Primary Health Care Centre,MoH,5.4711,27.6467,GPS
South Sudan,Western Equatoria,Moruko Primary Health Care Unit,Primary Health Care Unit,MoH,5.1848,29.162,GPS
South Sudan,Western Equatoria,Moso Primary Health Care Unit,Primary Health Care Unit,MoH,5.3364,27.72,Geonames
South Sudan,Western Equatoria,Movo Primary Health Care Unit,Primary Health Care Unit,MoH,5.3881,30.6357,GPS
South Sudan,Western Equatoria,Mudubai Primary Health Care Unit,Primary Health Care Unit,MoH,4.9927,29.5047,GPS
South Sudan,Western Equatoria,Mundri West Primary Health Care Centre,Primary Health Care Centre,MoH,5.3471,30.3235,GPS
South Sudan,Western Equatoria,Mvolo Primary Health Care Centre,Primary Health Care Centre,MoH,6.0597,29.9605,Geonames
South Sudan,Western Equatoria,N.H.I.F Yambio Primary Health Care Centre,Primary Health Care Centre,MoH,4.5677,28.3955,GPS
South Sudan,Western Equatoria,Naandi Primary Health Care Centre,Primary Health Care Centre,MoH,4.9727,27.9118,Geonames
South Sudan,Western Equatoria,Naangbimo Primary Health Care Unit,Primary Health Care Unit,MoH,4.5327,28.4368,GPS
South Sudan,Western Equatoria,Nabagu Primary Health Care Unit,Primary Health Care Unit,MoH,4.5785,28.3594,GPS
South Sudan,Western Equatoria,Nabanga Primary Health Care Centre,Primary Health Care Centre,MoH,4.5785,28.3594,GPS
South Sudan,Western Equatoria,Nabaria Primary Health Care Unit,Primary Health Care Unit,MoH,5.6792,27.461,Geonames
South Sudan,Western Equatoria,Nabia-Pai Primary Health Care Unit,Primary Health Care Unit,MoH,4.3869,28.5675,GPS
South Sudan,Western Equatoria,Nadiangere Primary Health Care Centre,Primary Health Care Centre,MoH,5.4937,28.3906,GPS
South Sudan,Western Equatoria,Nagasi Primary Health Care Unit,Primary Health Care Unit,MoH,4.9206,28.0372,Geonames
South Sudan,Western Equatoria,Nagbabe Primary Health Care Unit,Primary Health Care Unit,MoH,5.2065,27.904,Geonames
South Sudan,Western Equatoria,Nagbaka Primary Health Care Unit,Primary Health Care Unit,MoH,4.9541,29.4368,GPS
South Sudan,Western Equatoria,Nagero Primary Health Care Centre,Primary Health Care Centre,MoH,6.3876,27.765,GPS
South Sudan,Western Equatoria,Nakapazi Gi Primary Health Care Unit,Primary Health Care Unit,MoH,4.673,28.1832,GPS
South Sudan,Western Equatoria,Nakiri Primary Health Care Unit,Primary Health Care Unit,MoH,4.5543,28.4328,GPS
South Sudan,Western Equatoria,Namaiku Primary Health Care Centre,Primary Health Care Centre,MoH,4.6864,28.2268,GPS
South Sudan,Western Equatoria,Namama Primary Health Care Unit,Primary Health Care Unit,MoH,4.7028,27.9871,GPS
South Sudan,Western Equatoria,Nambia Primary Health Care Unit,Primary Health Care Unit,MoH,4.6621,28.3655,GPS
South Sudan,Western Equatoria,Namutina Primary Health Care Centre,Primary Health Care Centre,MoH,5.9273,27.3373,Geonames
South Sudan,Western Equatoria,Nangere Primary Health Care Unit,Primary Health Care Unit,MoH,4.7577,28.7151,Geonames
South Sudan,Western Equatoria,Nangirimo Primary Health Care Unit,Primary Health Care Unit,MoH,4.4698,28.2064,GPS
South Sudan,Western Equatoria,Nangumc Primary Health Care Unit,Primary Health Care Unit,MoH,5.1923,28.433,GPS
South Sudan,Western Equatoria,Nanzinga Primary Health Care Unit,Primary Health Care Unit,MoH,5.1837,27.9546,Geonames
South Sudan,Western Equatoria,Napere MSF Primary Health Care Unit,Primary Health Care Unit,MoH,5.0809,27.4815,GPS
South Sudan,Western Equatoria,Napere Wui Primary Health Care Unit,Primary Health Care Unit,MoH,5.0794,27.4812,GPS
South Sudan,Western Equatoria,Nasua Primary Health Care Unit,Primary Health Care Unit,MoH,4.5188,28.4988,Geonames
South Sudan,Western Equatoria,Nayure Primary Health Care Unit,Primary Health Care Unit,MoH,4.5643,28.3476,GPS
South Sudan,Western Equatoria,Ndauuro Primary Health Care Unit,Primary Health Care Unit,MoH,4.6537,28.4166,GPS
South Sudan,Western Equatoria,Ndoromo Primary Health Care Unit,Primary Health Care Unit,MoH,4.7081,27.8979,GPS
South Sudan,Western Equatoria,Ngambia Primary Health Care Unit,Primary Health Care Unit,MoH,4.6468,28.2581,GPS
South Sudan,Western Equatoria,Ngamude Primary Health Care Unit,Primary Health Care Unit,MoH,4.7557,29.6003,GPS
South Sudan,Western Equatoria,Ngburusai Primary Health Care Unit,Primary Health Care Unit,MoH,4.8189,29.5109,GPS
South Sudan,Western Equatoria,Ngoko Primary Health Care Unit,Primary Health Care Unit,MoH,5.3911,27.2991,GPS
South Sudan,Western Equatoria,Nuni Primary Health Care Unit,Primary Health Care Unit,MoH,5.4741,30.3217,Geonames
South Sudan,Western Equatoria,Nyaka Primary Health Care Unit,Primary Health Care Unit,MoH,4.5377,28.8484,GPS
South Sudan,Western Equatoria,Nzama Primary Health Care Unit,Primary Health Care Unit,MoH,5.6199,27.5251,GPS
South Sudan,Western Equatoria,Olo- Primary Health Care Centre,Primary Health Care Centre,MoH,5.082,29.8293,GPS
South Sudan,Western Equatoria,Pastor Poul Mc Iba D Primary Health Care Unit,Primary Health Care Unit,MoH,4.79,29.1404,GPS
South Sudan,Western Equatoria,Primary Health Care Unit,Primary Health Care Unit,MoH,5.6084,27.4753,GPS
South Sudan,Western Equatoria,Ras-Tigi Primary Health Care Unit,Primary Health Care Unit,MoH,4.925,29.3941,GPS
South Sudan,Western Equatoria,Remenze Primary Health Care Unit,Primary Health Care Unit,MoH,4.7026,28.5922,GPS
South Sudan,Western Equatoria,Ribodo Primary Health Care Unit,Primary Health Care Unit,MoH,4.5555,28.4551,GPS
South Sudan,Western Equatoria,Rimeivze Primary Health Care Unit,Primary Health Care Unit,MoH,4.7026,28.5922,GPS
South Sudan,Western Equatoria,Ringasi Primary Health Care Centre,Primary Health Care Centre,MoH,4.9286,28.1781,GPS
South Sudan,Western Equatoria,Rubu Primary Health Care Unit,Primary Health Care Unit,MoH,4.9056,29.3466,GPS
South Sudan,Western Equatoria,Sakure Primary Health Care Centre,Primary Health Care Centre,MoH,4.3966,28.2116,GPS
South Sudan,Western Equatoria,Sangua Ii Primary Health Care Centre,Primary Health Care Centre,MoH,4.6203,28.213,GPS
South Sudan,Western Equatoria,Sangua One Primary Health Care Unit,Primary Health Care Unit,MoH,4.6296,28.1261,GPS
South Sudan,Western Equatoria,Sarafin clinic Primary Health Care Unit,Primary Health Care Unit,MoH,5.6062,27.4694,Geonames
South Sudan,Western Equatoria,Saura I Primary Health Care Unit,Primary Health Care Unit,MoH,4.6231,28.3379,GPS
